NameID;Name_ZhT;IDCH;OrgSup;Institution;Type_1;Type_2;Type_2_Orig;Institution_Lev_2;Institution_Lev_3;Prov_Inst;City_Inst;Position;Level_Code;Level_New;StartPosYear;StartPosMonth;StartJob;Zi;BirthProv;BirthLoc;Gender;Age;Birthyear;Generation;Status
N00131;王烈;P0497;國民政府;湖北第六區;MIL;MILL;MIL-L;;;;;行政督察專員;AOS;Administrative and Office Staff;;;;軼群;浙江;杭縣;M;54;1891;3;P
N04604;周泰京;P10052;;第三戰區政治部;MIL;MILL;MIL-L;;;;;上校視察專員;AOS;Administrative and Office Staff;;;;;江西;南豐;M;38;1907;5;P
N05140;程懋型;P11346;國民政府;行營參謀團;MIL;MILL;MIL-L;;;;;上將課長;AOS;Administrative and Office Staff;;;;儀仲;江西;新建;M;48;1897;4;P
N05140;程懋型;P11347;國民政府;行營參謀團;MIL;MILL;MIL-L;;;;;副處長;MM;Middle Management;;;;儀仲;江西;新建;M;48;1897;4;P
N05140;程懋型;P11348;國民政府;四川第七第九區;MIL;MILL;MIL-L;;;;;行政都察專員;AOS;Administrative and Office Staff;;;;儀仲;江西;新建;M;48;1897;4;P
N05423;趙錫昌;P12032;國民政府;四川討賊西三軍部;MIL;MILL;MIL-L;;;;;少校;AOS;Administrative and Office Staff;;;;;雲南;華坪;M;55;1890;3;P
N05460;阮承霖;P12150;國民政府;第三集團軍總政治訓練部;MIL;MILL;MIL-L;出版科;;;;科長;MM;Middle Management;;;;雨民;陝西;安康;M;51;1894;3;P
N05602;胡邁;P12567;國民政府;陪都空襲救護委員會;MIL;MILL;MIL-L;;;;;秘書長;SCS;Senior Civil Service;;;;仲紓;江蘇;丹陽;M;38;1907;5;P
N04704;史維煥;P14002;國民政府;東路軍總指揮部;MIL;MILL;MIL-L;;;;;參議;EM;Executive Management;;;;奎光;貴州;貴定;M;50;1895;3;P
N06123;趙琛;P14092;國民政府;戰地服務團;GOV;MILL;MIL-L;;;;;團長;MM;Middle Management;;;;韻逸;浙江;東陽;M;45;1900;4;P
N06312;何昂;P14515;國民政府;陜西陸軍第三混成旅軍法處;MIL;MILL;MIL-L;;;;;處長;MM;Middle Management;;;;基甫;福建;閩侯;M;60;1885;2;P
N06312;何昂;P14516;;福建督軍署;MIL;MILL;MIL-L;;;;;秘書;AOS;Administrative and Office Staff;;;;基甫;福建;閩侯;M;60;1885;2;P
N06365;劉子芬;P14641;軍政府;廣州大元帥府;MIL;MILL;MIL-L;;;;;秘書;AOS;Administrative and Office Staff;;;;竹園;廣東;梅縣;M;58;1887;3;P
N06378;馮鎮東;P14674;;首義時鄂軍政府;MIL;MILL;MIL-L;;;;;秘書;AOS;Administrative and Office Staff;;;;亞佛;湖北;漢川;M;66;1879;2;P
N06378;馮鎮東;P14677;;鄂豫皖三省剿匪總司令部;MIL;MILL;MIL-L;;;;;參議;EM;Executive Management;;;;亞佛;湖北;漢川;M;66;1879;2;P
N00599;張清廉;P1521;國民政府;河北第十三區;MIL;MILL;MIL-L;;;;;行政督察專員;AOS;Administrative and Office Staff;;;;;河北;正定;M;60;1885;2;P
N00599;張清廉;P1522;國民政府;第一戰區獨立第二遊擊支隊;MIL;MILL;MIL-L;;;;;司令官;SCS;Senior Civil Service;;;;;河北;正定;M;60;1885;2;P
N00599;張清廉;P1523;國民政府;冀察戰區總司令部;GOV;MILL;MIL-L;;;;;主任;MM;Middle Management;;;;;河北;正定;M;60;1885;2;P
N07109;王燦;P16481;軍政府;雲南都督府及靖國聯軍司令部;MIL;MILL;MIL-L;;;;;秘書官;AOS;Administrative and Office Staff;;;;惕山;雲南;昆明;M;63;1882;2;P
N01078;葉啟仁;P2627;國民政府;印度盟軍參謀部;MIL;MILL;MIL-L;晉綏;;;;翻譯;AOS;Administrative and Office Staff;;;;;廣東;梅縣;M;38;1907;5;P
N02919;徐梗生;P6297;國民政府;第五戰區司令長官部;MIL;MILL;MIL-L;;;;;主任秘書;SCS;Senior Civil Service;;;;麟史;江西;進賢;M;40;1905;4;P
N01980;淩惕淵;P8288;軍政府;第四戰區長官部;MIL;MILL;MIL-L;;;;;少將參議;SCS;Senior Civil Service;;;;幼賡;四川;成都;M;48;1897;4;P
N00017;熊克武;P0095;;蜀軍;MIL;MILU;MIL-U;;;;;司令官;SCS;Senior Civil Service;;;;錦帆;四川;井研;M;59;1886;3;P
N00017;熊克武;P0096;;討袁軍;MIL;MILU;MIL-U;;;;;總司令;SEM;Senior Executive Management;;;;錦帆;四川;井研;M;59;1886;3;P
N00017;熊克武;P0098;北洋政府;川軍;MIL;MILU;MIL-U;;;;;師長;MM;Middle Management;;;;錦帆;四川;井研;M;59;1886;3;P
N00017;熊克武;P0099;;四川靖國各軍;MIL;MILU;MIL-U;;;;;總司令;SEM;Senior Executive Management;;;;錦帆;四川;井研;M;59;1886;3;P
N00025;胡毅生;P0144;;廣州各屬盟軍;MIL;MILU;MIL-U;;;;;總代表;MM;Middle Management;;;;隋齋;廣東;番禺;M;62;1883;2;P
N00025;胡毅生;P0145;軍政府;廣東全省水陸軍務處;MIL;MILU;MIL-U;;;;;處長;MM;Middle Management;;;;隋齋;廣東;番禺;M;62;1883;2;P
N00025;胡毅生;P0147;軍政府;大本營;MIL;MILU;MIL-U;管理處;;;;處長;MM;Middle Management;;;;隋齋;廣東;番禺;M;62;1883;2;P
N00030;周仲良;P0175;軍政府;大本營;MIL;MILU;MIL-U;;;;;秘書;AOS;Administrative and Office Staff;;;;;貴州;黎平;M;57;1888;3;P
N00030;周仲良;P0176;國民政府;國民革命軍;MIL;MILU;MIL-U;;;;;黨代表;AOS;Administrative and Office Staff;;;;;貴州;黎平;M;57;1888;3;P
N00063;曾省三;P0284;;革命軍敢死隊;MIL;MILU;MIL-U;;;;;隊長;MM;Middle Management;;;;楚湘;湖北;應城;M;57;1888;3;P
N00063;曾省三;P0287;軍政府;大本營;MIL;MILU;MIL-U;秘書處;;;;科員;AOS;Administrative and Office Staff;;;;楚湘;湖北;應城;M;57;1888;3;P
N00085;劉毅夫;P0338;軍政府;大本營;MIL;MILU;MIL-U;;;;;咨議;SCS;Senior Civil Service;;;;;湖南;常德;M;52;1893;3;P
N00121;呂超;P0441;軍政府;蜀軍;MIL;MILU;MIL-U;;;;;團長;MM;Middle Management;;;;漢群;四川;宜賓;M;55;1890;3;P
N00121;呂超;P0442;軍政府;討袁軍;MIL;MILU;MIL-U;右路;;;;司令;SCS;Senior Civil Service;;;;漢群;四川;宜賓;M;55;1890;3;P
N00121;呂超;P0443;軍政府;四川討賊軍;MIL;MILU;MIL-U;;;;;總司令;SEM;Senior Executive Management;;;;漢群;四川;宜賓;M;55;1890;3;P
N00121;呂超;P0444;軍政府;大本營;MIL;MILU;MIL-U;;;;;參軍長;EM;Executive Management;;;;漢群;四川;宜賓;M;55;1890;3;P
N00348;馮百平;P0963;國民政府;國民革命軍;MIL;MILU;MIL-U;;;;;秘書長;SCS;Senior Civil Service;;;;;河南;商城;M;44;1901;4;P
N04669;劉鳳儀;P10181;;第十戰區政治部;MIL;MILU;MIL-U;;;;;秘書;AOS;Administrative and Office Staff;;;;;廣東;梅縣;M;32;1913;5;P
N04864;劉竹賢;P10764;國民政府;國民革命軍;MIL;MILU;MIL-U;;;;;諮議;AOS;Administrative and Office Staff;;;;;四川;敍永;M;35;1910;5;P
N05034;張仁川;P11140;國民政府;陸軍第四軍軍法處;MIL;MILU;MIL-U;;;;;處長;MM;Middle Management;;;;;廣東;;M;40;1905;4;P
N05423;趙錫昌;P12034;軍政府;大本營;MIL;MILU;MIL-U;;;;;咨議;SCS;Senior Civil Service;;;;;雲南;華坪;M;55;1890;3;P
N05555;周演明;P12400;軍政府;大本營;MIL;MILU;MIL-U;交通局;;;;局長;MM;Middle Management;;;;德光;廣東;順德;M;54;1891;3;P
N02827;沈鴻烈;P12874;國民政府;東北海軍艦隊;MIL;MILU;MIL-U;;;;;司令官;SCS;Senior Civil Service;;;;成章;湖北;天門;M;63;1882;2;P
N02827;沈鴻烈;P12875;國民政府;東北海軍;MIL;MILU;MIL-U;;;;;副總司令;SCS;Senior Civil Service;;;;成章;湖北;天門;M;63;1882;2;P
N05729;楊志春;P12952;中國國民黨;黃埔軍校;MIL;MILU;MIL-A;軍械處;;;;處長;MM;Middle Management;;;;霽邨;浙江;奉化;M;55;1890;3;P
N06142;馬曉軍;P14157;軍政府;廣州大本營;MIL;MILU;MIL-U;;;;;參事;EM;Executive Management;;;;翰東;廣西;容縣;M;60;1885;2;P
N06172;連聲海;P14269;軍政府;大本營;MIL;MILU;MIL-U;;;;;主任秘書;SCS;Senior Civil Service;;;;;廣東;南海;M;60;1885;2;P
N06378;馮鎮東;P14676;國民政府;東路討賊軍;MIL;MILU;MIL-U;;;;;秘書長;SCS;Senior Civil Service;;;;亞佛;湖北;漢川;M;66;1879;2;P
N06609;陶冶公;P15229;國民政府;國民革命軍;MIL;MILU;MIL-U;;;;;秘書;AOS;Administrative and Office Staff;;;;;浙江;紹興;M;58;1887;3;P
N06609;陶冶公;P15230;國民政府;第四集團軍前敵總指揮部政治訓練部;MIL;MILU;MIL-U;;;;;主任;MM;Middle Management;;;;;浙江;紹興;M;58;1887;3;P
N06644;吳浴文;P15529;;軍需學校;MIL;MILU;MIL-A;;;;;上校教官;AOS;Administrative and Office Staff;;;;;安徽;桐城;M;38;1907;5;P
N03600;汪東;P16262;國民政府;西安行營;MIL;MILU;MIL-U;;;;;參議;EM;Executive Management;;;;旭初;江蘇;吳縣;M;55;1890;3;P
N07109;王燦;P16482;;雲南高等警察學校;MIL;MILU;MIL-A;;;;;校長;EM;Executive Management;;;;惕山;雲南;昆明;M;63;1882;2;P
N00666;吳子雋;P1676;國民政府;國民革命軍;MIL;MILU;MIL-U;軍法處;;;;少校處員;MM;Middle Management;;;;;湖南;湘潭;M;60;1885;2;P
N04124;譚振民;P18777;;中央陸軍軍官學校;MIL;MILU;MIL-A;;;;;教官;PTS;Professional and Technical Staff;;;;震明;浙江;黃岩;M;47;1898;4;P
N00179;陳其采;P18905;清政府;湖南武備學堂;MIL;MILU;MIL-A;;;;;總教習;PTS;Professional and Technical Staff;;;;藹士;浙江;吳興;M;65;1880;2;P
N01027;李士珍;P2526;國民政府;警官高等學校;MIL;MILU;MIL-A;;;;;高級參謀;SCS;Senior Civil Service;;;;夢周;浙江;甯海;M;48;1897;4;P
N01189;矯漢治;P2779;國民政府;步兵學校;MIL;MILU;MIL-A;;;;;政治指導員;AOS;Administrative and Office Staff;;;;;山東;牟平;M;34;1911;5;P
N03331;陳宗英;P6972;國民政府;第四十一兵工廠;MIL;MILU;MIL-U;;;;;主任;MM;Middle Management;;;;雪戡;福建;閩侯;M;52;1893;3;P
N03520;劉開達;P7213;國民政府;軍事設計班;MIL;MILU;MIL-U;;;;;教導主任;MM;Middle Management;;;;善普;江蘇;寶應;M;38;1907;5;P
N04127;孫銘修;P8868;國民政府;國民革命軍;MIL;MILU;MIL-U;;;;;副主任;MM;Middle Management;;;;叔毅;江蘇;無錫;M;43;1902;4;P
N04552;王開元;P9914;;陸軍第三軍;MIL;MILU;MIL-U;軍法處;;;;處長;MM;Middle Management;;;;逋仙;福建;閩侯;M;44;1901;4;P
N04552;王開元;P9915;;第八師政治部;MIL;MILU;MIL-U;;;;;主任;MM;Middle Management;;;;逋仙;福建;閩侯;M;44;1901;4;P
N05479;鮑軻;P12205;國民政府;宣社科;GOV;MISC;MISC;;;;;科長;MM;Middle Management;;;;孟晉;河北;完縣;M;36;1909;5;P
N05541;丁衍鏞;P12372;;全國美術展覽會;GOV;MISC;MISC;;;;;總務委員;MM;Middle Management;;;;;廣東;茂名;M;43;1902;4;P
N05555;周演明;P12403;國民政府;瓊崖;MISC;MISC;MISC;;;;;行政專員;AOS;Administrative and Office Staff;;;;德光;廣東;順德;M;54;1891;3;P
N00657;鄧介松;P1650;;長嶽;MISC;MISC;MISC;;;;;長嶽關監督;AOS;Administrative and Office Staff;;;;;湖南;湘鄉;M;52;1893;3;P
N01074;張振漢;P2620;;駐日留學生;GOV;MISC;MISC;;;;;監督;AOS;Administrative and Office Staff;;;;奮廷;福建;莆田;M;46;1899;4;P
N01093;徐源達;P2644;國民政府;駐日留學生;GOV;MISC;MISC;;;;;監督;AOS;Administrative and Office Staff;;;;志一;浙江;德清;M;47;1898;4;P
N00005;居正;P0030;中國國民黨;中央執行委員會;POL;POLC;POL-C;;;;;委員;MM;Middle Management;;;;覺生;湖北;廣濟;M;69;1876;2;P
N00005;居正;P0031;中國國民黨;中央執行委員會;POL;POLC;POL-C;;;;;常務委員;SEM;Senior Executive Management;;;;覺生;湖北;廣濟;M;69;1876;2;P
N00019;李烈鈞;P0115;中國國民黨;中央執行委員會;POL;POLC;POL-C;;;;;委員;MM;Middle Management;;;;協和;江西;武甯;M;63;1882;2;P
N00020;李文範;P0117;中國國民黨;中央執行委員會;POL;POLC;POL-C;;;;;常務委員;SEM;Senior Executive Management;;;;君佩;廣東;南海;M;61;1884;2;P
N00020;李文範;P0118;中國國民黨;黨政工作考核委員會;POL;POLC;POL-C;黨務組;;;;主任;MM;Middle Management;;;;君佩;廣東;南海;M;61;1884;2;P
N00025;胡毅生;P0142;;中國同盟會;POL;POLC;POL-C;;;;;主盟人;AOS;Administrative and Office Staff;;;;隋齋;廣東;番禺;M;62;1883;2;P
N00025;胡毅生;P0143;;中國同盟會;POL;POLC;POL-C;儲運科;;;;主任;MM;Middle Management;;;;隋齋;廣東;番禺;M;62;1883;2;P
N00063;曾省三;P0285;;中華革命黨;POL;POLC;POL-C;;;;;黨務幹事;MM;Middle Management;;;;楚湘;湖北;應城;M;57;1888;3;P
N00063;曾省三;P0286;中國國民黨;黨務部;POL;POLC;POL-C;;;;;幹事;SCS;Senior Civil Service;;;;楚湘;湖北;應城;M;57;1888;3;P
N05422;武和軒;P12026;中國國民黨;中央黨部;POL;POLC;POL-C;;;;;幹事;SCS;Senior Civil Service;;;;;山西;文水;M;43;1902;4;P
N05555;周演明;P12397;;同盟會;POL;POLC;POL-C;;;;;會員;AOS;Administrative and Office Staff;;;;德光;廣東;順德;M;54;1891;3;P
N05555;周演明;P12398;;中華革命黨;POL;POLC;POL-C;;;;;黨員;AOS;Administrative and Office Staff;;;;德光;廣東;順德;M;54;1891;3;P
N02827;沈鴻烈;P12879;中國國民黨;中央執行委員會;POL;POLC;POL-C;;;;;執行委員;NL;National Leadership;;;;成章;湖北;天門;M;63;1882;2;P
N06160;王培仁;P14225;中國國民黨;中央黨部;POL;POLC;POL-C;;;;;常務委員;SEM;Senior Executive Management;;;;;安徽;六安;M;45;1900;4;P
N00006;覃振;P14544;;中央執行委員會;POL;POLC;POL-C;;;;;中央執行委員;NL;National Leadership;;;;理鳴;湖南;桃園;M;57;1888;3;P
N06400;王用賓;P14730;;中央執行委員會;POL;POLC;POL-C;;;;;中央執行委員;NL;National Leadership;;;;太蕤;山西;猗氏;M;63;1882;2;P
N06995;蔡自聲;P16260;中國國民黨;中央黨校;POL;POLC;POL-C;;;;;訓育員;AOS;Administrative and Office Staff;;;;;山東;高密;M;56;1889;3;P
N06606;畢鼎琛;P17319;;黨政軍;POL;POLC;POL-C;;;;;重要職務;MM;Middle Management;;;;體珍;湖北;浠水;M;66;1879;2;P
N07065;漆運鈞;P18520;;同盟會;POL;POLC;POL-C;;;;;會員;AOS;Administrative and Office Staff;;;;鑄城;貴州;貴筑;M;66;1879;2;P
N06364;王齡希;P18613;中國國民黨;國民黨理財部;POL;POLC;POL-C;;;;;秘書;AOS;Administrative and Office Staff;;;;;湖北;黃岡;M;54;1891;3;P
N04944;何孝純;P19088;中國國民黨;中央黨部;POL;POLC;POL-C;;;;;主任幹事;MM;Middle Management;;;;;福建;閩侯;M;39;1906;4;P
N03645;周厚鈞;P7485;國民政府;政治部;POL;POLC;POL-C;;;;;專門委員;AOS;Administrative and Office Staff;;;;;江蘇;江都;M;40;1905;4;P
N00035;但燾;P0200;中國國民黨;湖北省黨部;POL;POLL;POL-L;;;;;候補監察委員;MM;Middle Management;;;;植之;湖北;蒲圻;M;63;1881;2;P
N04669;劉鳳儀;P10182;中國國民黨;三民主義青年團;POL;POLL;POL-D;;;;;幹事;SCS;Senior Civil Service;;;;;廣東;梅縣;M;32;1913;5;P
N04864;劉竹賢;P10765;中國國民黨;上海市黨部;POL;POLL;POL-L;;;;;指導員;AOS;Administrative and Office Staff;;;;;四川;敍永;M;35;1910;5;P
N04864;劉竹賢;P10766;中國國民黨;江蘇省黨部;POL;POLL;POL-L;;;;;常務委員;SEM;Senior Executive Management;;;;;四川;敍永;M;35;1910;5;P
N05479;鮑軻;P12204;中國國民黨;國民黨河北省執行委員會;POL;POLL;POL-L;;;;;設計委員;AOS;Administrative and Office Staff;;;;孟晉;河北;完縣;M;36;1909;5;P
N05496;陳樹人;P12242;中國國民黨;加拿大黨部;POL;POLL;POL-F;;;;;總幹事;SCS;Senior Civil Service;;;;;廣東;番禺;M;61;1884;2;P
N05590;陳訪先;P12516;中國國民黨;安徽河北省黨部;POL;POLL;POL-L;;;;;執行委員;SEM;Senior Executive Management;;;;;安徽;東流;M;51;1894;3;P
N05595;馬文車;P12543;中國國民黨;戰地黨政委員會;POL;POLL;POL-L;;;;;中將設計委員;AOS;Administrative and Office Staff;;;;心竹;浙江;東陽;M;42;1903;4;P
N02827;沈鴻烈;P12878;中國國民黨;山東省黨部;POL;POLL;POL-L;;;;;主任委員;MM;Middle Management;;;;成章;湖北;天門;M;63;1882;2;P
N06034;朱章寶;P13833;中國國民黨;浙江省黨部;POL;POLL;POL-L;;;;;委員;MM;Middle Management;;;;隱青;浙江;金華;M;54;1891;3;P
N04704;史維煥;P14005;中國國民黨;南京市黨部;POL;POLL;POL-L;;;;;執行委員;SEM;Senior Executive Management;;;;奎光;貴州;貴定;M;50;1895;3;P
N06157;陳海澄;P14213;中國國民黨;南京市黨部;POL;POLL;POL-L;;;;;委員;MM;Middle Management;;;;劍秋;江蘇;阜甯;M;49;1896;3;P
N06184;李元白;P14318;中國國民黨;南京市黨部;POL;POLL;POL-L;;;;;委員;MM;Middle Management;;;;;四川;成都;M;57;1888;3;P
N06409;管曙東;P14744;中國國民黨;安徽省黨部;POL;POLL;POL-L;;;;;執行委員;SEM;Senior Executive Management;;;;;安徽;壽縣;M;60;1885;2;P
N06584;潘培敏;P15184;國民政府;戰地黨政委員會;POL;POLL;POL-L;;;;;中將政務組長;MM;Middle Management;;;;薰南;湖南;醴陵;M;52;1893;3;P
N06585;楊玉清;P15187;中國國民黨;三民主義青年團;POL;POLL;POL-D;;;;;副處長;MM;Middle Management;;;;;湖北;孝感;M;38;1907;5;P
N06688;馬洪煥;P15442;中國國民黨;廣東省黨部;POL;POLL;POL-L;;;;;執行委員;SEM;Senior Executive Management;;;;旭樓;廣東;台山;M;52;1893;3;P
N06691;張忠道;P15452;中國國民黨;國民黨駐法德支部;POL;POLL;POL-F;;;;;監察委員;AOS;Administrative and Office Staff;;;;性齋;安徽;六安;M;46;1899;4;P
N06688;馬洪煥;P15636;中國國民黨;廣東省黨部;POL;POLL;POL-L;;;;;執監委員;SEM;Senior Executive Management;;;;旭樓;廣東;台山;M;52;1893;3;P
N06883;梁子青;P15957;中國國民黨;省黨部;POL;POLL;POL-L;;;;;執委;MM;Middle Management;;;;;河北;行唐;M;42;1903;4;P
N06691;張忠道;P15978;中國國民黨;黨員訓練班;POL;POLL;POL-L;;;;;主任;MM;Middle Management;;;;性齋;安徽;六安;M;46;1899;4;P
N06983;王平政;P16234;中國國民黨;國民黨河東機關部;POL;POLL;POL-L;;;;;部長;NL;National Leadership;;;;德卿;山西;解縣;M;65;1880;2;P
N06995;蔡自聲;P16258;中國國民黨;山東省黨部;POL;POLL;POL-L;;;;;常務委員;SEM;Senior Executive Management;;;;;山東;高密;M;56;1889;3;P
N06995;蔡自聲;P16259;中國國民黨;青島市黨部;POL;POLL;POL-L;;;;;執委;MM;Middle Management;;;;;山東;高密;M;56;1889;3;P
N07196;楊憲生;P16608;中國國民黨;河南省黨部;POL;POLL;POL-L;;;;;監察委員;AOS;Administrative and Office Staff;;;;章五;河南;偃師;M;38;1907;5;P
N05169;王建今;P18541;中國國民黨;山東省黨務整理委員會;POL;POLL;POL-L;;;;;委員;MM;Middle Management;;;;;江蘇;鹽城;M;39;1906;4;P
N04944;何孝純;P19089;中國國民黨;福建省黨部;POL;POLL;POL-L;;;;;黨務指導員;AOS;Administrative and Office Staff;;;;;福建;閩侯;M;39;1906;4;P
N01716;陳燦章;P3757;中國國民黨;廣東省黨部;POL;POLL;POL-L;;;;;書記長;MM;Middle Management;;;;雋民;廣東;台山;M;49;1896;3;P
N02359;姜善甫;P5068;中國國民黨;河北省黨部;POL;POLL;POL-L;;;;;科長;MM;Middle Management;;;;;四川;成都;M;34;1911;5;P
N03645;周厚鈞;P7483;中國國民黨;江蘇省黨部;POL;POLL;POL-L;;;;;常務委員;SEM;Senior Executive Management;;;;;江蘇;江都;M;40;1905;4;P
N04538;鈕長耀;P9874;中國國民黨;江蘇省黨部;POL;POLL;POL-L;;;;;執行委員;SEM;Senior Executive Management;;;;;江蘇;上海;M;40;1905;4;P
N00014;閻錫山;P0080;;;;;;;;;;都督;EM;Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0081;;;;;;;;;;督軍;EM;Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0082;;;;;;;;;;省長;SEM;Senior Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0083;;;;;;;;;;總司令;SEM;Senior Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0084;;;;;;;;;;主席;EM;Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0085;;;;;;;;;;部長;NL;National Leadership;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0086;;;;;;;;;;副委員長;EM;Executive Management;;;;伯川;山西;五台;M;62;1883;2;P
N00014;閻錫山;P0087;;;;;;;;;;主任;MM;Middle Management;;;;伯川;山西;五台;M;62;1883;2;P
N00017;熊克武;P0097;北洋政府;;;;;;;;;鎮守使;AOS;Administrative and Office Staff;;;;錦帆;四川;井研;M;59;1886;3;P
N00017;熊克武;P0100;北洋政府;;;;;;;;;督軍;EM;Executive Management;;;;錦帆;四川;井研;M;59;1886;3;P
N00131;王烈;P0498;國民政府;國家動員會議陜豫晉三省限政聯合辦事處;;;;;;;;主任;MM;Middle Management;;;;軼群;浙江;杭縣;M;54;1891;3;P
N04710;黃懋仁;P10295;;;;;;;;;;教授;SCS;Senior Civil Service;;;;;江西;萍鄉;M;47;1898;4;P
N04710;黃懋仁;P10297;;;;;;經理處;;;;處長;MM;Middle Management;;;;;江西;萍鄉;M;47;1898;4;P
N04757;燕永治;P10448;;;;;;;;;;上校宣傳委員;AOS;Administrative and Office Staff;;;;文若;湖北;黃陂;M;36;1909;5;P
N04757;燕永治;P10449;;;;;;;;;;上校科長;MM;Middle Management;;;;文若;湖北;黃陂;M;36;1909;5;P
N04757;燕永治;P10450;;;;;;;;;;教授;SCS;Senior Civil Service;;;;文若;湖北;黃陂;M;36;1909;5;P
N04780;李卓之;P10510;;;;;;;;;;總編輯;MM;Middle Management;;;;;四川;開縣;M;35;1910;5;P
N04780;李卓之;P10511;;;;;;;;;;教官;PTS;Professional and Technical Staff;;;;;四川;開縣;M;35;1910;5;P
N04780;李卓之;P10512;;;;;;;;;;秘書;AOS;Administrative and Office Staff;;;;;四川;開縣;M;35;1910;5;P
N04780;李卓之;P10513;;;;;;;;;;參謀;EM;Executive Management;;;;;四川;開縣;M;35;1910;5;P
N04806;王克;P10566;;;;;;;;;;科長;MM;Middle Management;;;;紹箕;江蘇;宜興;M;36;1909;5;P
N04806;王克;P10567;;;;;;;;;;導員;AOS;Administrative and Office Staff;;;;紹箕;江蘇;宜興;M;36;1909;5;P
N04812;王振九;P10583;;;;;;;;;;主任;MM;Middle Management;;;;;安徽;;M;40;1905;4;P
N04812;王振九;P10584;;;;;;;;;;教官;PTS;Professional and Technical Staff;;;;;安徽;;M;40;1905;4;P
N04812;王振九;P10585;;;;;;;;;;專員;SCS;Senior Civil Service;;;;;安徽;;M;40;1905;4;P
N05145;李盛鳴;P11359;;;;;;駐仰光;;;;領事;MM;Middle Management;;;;子謙;湖北;蘄春;M;56;1889;3;P
N05555;周演明;P12401;國民政府;廣東;;;;護理河東;;;;護沙統領;MM;Middle Management;;;;德光;廣東;順德;M;54;1891;3;P
N05595;馬文車;P12544;;;;;;;;;;少將秘書處長;MM;Middle Management;;;;心竹;浙江;東陽;M;42;1903;4;P
N05595;馬文車;P12545;;;;;;;;;;中將機要組組長;MM;Middle Management;;;;心竹;浙江;東陽;M;42;1903;4;P
N05729;楊志春;P12954;;;;;;;;;;處長;MM;Middle Management;;;;霽邨;浙江;奉化;M;55;1890;3;P
N05729;楊志春;P12955;;;;;;;;;;中將參議;SCS;Senior Civil Service;;;;霽邨;浙江;奉化;M;55;1890;3;P
